sample_index,filename,tags,branch_tags,paper_use,baseline_teds,phase5e_teds,delta_full_vs_baseline,horizontal_teds,vertical_teds,complexity_score,header_rows,row_count,max_width,span_tokens,rowspan_tokens,colspan_tokens,max_rowspan,max_colspan,span_area,gt_len,copied_image,image_path
756,PMC6001162_004_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence;axis ablation evidence,0.3421052631578947,1.0,0.6578947368421053,0.3421052631578947,0.3421052631578947,67.85,3,12,5,4,2,2,3,5,15,89,images/00756_PMC6001162_004_01.png,train_data/table/pubtabnet/val/PMC6001162_004_01.png
4478,PMC5405600_004_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.4606741573033708,1.0,0.5393258426966292,,,67.85,3,14,5,4,1,3,3,4,11,107,images/04478_PMC5405600_004_01.png,train_data/table/pubtabnet/val/PMC5405600_004_01.png
4508,PMC5297204_005_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.1029411764705882,1.0,0.8970588235294118,,,67.65,2,11,5,5,1,4,2,5,16,85,images/04508_PMC5297204_005_00.png,train_data/table/pubtabnet/val/PMC5297204_005_00.png
3722,PMC4464718_005_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.0,0.5616438356164384,0.5616438356164384,,,67.2,2,11,5,5,3,2,2,5,13,88,images/03722_PMC4464718_005_01.png,train_data/table/pubtabnet/val/PMC4464718_005_01.png
2465,PMC3666961_002_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.5742574257425743,1.0,0.4257425742574257,,,67.2,2,20,9,3,1,2,2,4,10,226,images/02465_PMC3666961_002_00.png,train_data/table/pubtabnet/val/PMC3666961_002_00.png
2415,PMC3475103_009_01.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.2063492063492064,0.9508196721311475,0.7444704657819411,,,67.05000000000001,1,21,5,4,0,4,1,5,20,147,images/02415_PMC3475103_009_01.png,train_data/table/pubtabnet/val/PMC3475103_009_01.png
4338,PMC5078104_003_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.5740740740740741,1.0,0.42592592592592593,,,66.4,2,10,9,5,1,4,2,2,10,124,images/04338_PMC5078104_003_01.png,train_data/table/pubtabnet/val/PMC5078104_003_01.png
1399,PMC2569193_002_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.32183908045977017,1.0,0.6781609195402298,,,65.8,2,28,5,3,1,2,2,2,6,206,images/01399_PMC2569193_002_00.png,train_data/table/pubtabnet/val/PMC2569193_002_00.png
3375,PMC4329848_002_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.051724137931034475,1.0,0.9482758620689655,,,65.60000000000001,2,8,5,6,5,1,2,2,12,72,images/03375_PMC4329848_002_01.png,train_data/table/pubtabnet/val/PMC4329848_002_01.png
3167,PMC4404560_003_00.png,row_col_span;long_range_dependency;vertical_dependency,,vertical branch / rowspan evidence;long-range relation evidence,0.9125,0.16455696202531644,-0.7479430379746835,,,64.9,1,14,4,6,6,0,2,1,12,100,images/03167_PMC4404560_003_00.png,train_data/table/pubtabnet/val/PMC4404560_003_00.png
1651,PMC5084322_006_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.0,0.8723404255319149,0.8723404255319149,,,64.5,1,38,5,2,0,2,1,5,10,268,images/01651_PMC5084322_006_00.png,train_data/table/pubtabnet/val/PMC5084322_006_00.png
3832,PMC4985863_004_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.4803149606299213,1.0,0.5196850393700787,,,63.050000000000004,2,15,7,4,1,3,2,2,8,147,images/03832_PMC4985863_004_00.png,train_data/table/pubtabnet/val/PMC4985863_004_00.png
414,PMC4652242_004_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,1.0,0.0,-1.0,0.0,0.0,62.95,1,18,3,5,0,5,1,3,15,99,images/00414_PMC4652242_004_00.png,train_data/table/pubtabnet/val/PMC4652242_004_00.png
3234,PMC6049340_004_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.32692307692307687,1.0,0.6730769230769231,,,62.8,2,51,5,2,0,2,1,2,4,365,images/03234_PMC6049340_004_00.png,train_data/table/pubtabnet/val/PMC6049340_004_00.png
2656,PMC5496092_004_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.9577039274924471,0.34421364985163205,-0.6134902776408151,,,62.8,2,54,5,2,0,2,1,2,4,386,images/02656_PMC5496092_004_00.png,train_data/table/pubtabnet/val/PMC5496092_004_00.png
2157,PMC4177179_009_00.png,multi_level_header;row_col_span;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence,0.5254237288135593,1.0,0.47457627118644075,,,62.6,3,9,5,4,1,3,3,4,11,72,images/02157_PMC4177179_009_00.png,train_data/table/pubtabnet/val/PMC4177179_009_00.png
3915,PMC3170183_006_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.7012195121951219,1.0,0.2987804878048781,,,62.45,2,11,13,3,0,3,1,4,12,169,images/03915_PMC3170183_006_00.png,train_data/table/pubtabnet/val/PMC3170183_006_00.png
1094,PMC3734210_004_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.3831417624521073,-0.6168582375478927,,,62.3,2,37,6,1,0,1,1,5,5,299,images/01094_PMC3734210_004_00.png,train_data/table/pubtabnet/val/PMC3734210_004_00.png
2965,PMC4837564_004_00.png,row_col_span;long_range_dependency;vertical_dependency;wide_table,,vertical branch / rowspan evidence;long-range relation evidence,0.3629032258064516,0.944954128440367,0.5820509026339153,,,62.2,1,11,10,3,3,0,8,1,24,124,images/02965_PMC4837564_004_00.png,train_data/table/pubtabnet/val/PMC4837564_004_00.png
174,PMC2670264_003_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.34745762711864403,1.0,0.652542372881356,1.0,1.0,62.19999999999999,2,33,6,2,0,2,1,2,4,272,images/00174_PMC2670264_003_00.png,train_data/table/pubtabnet/val/PMC2670264_003_00.png
2103,PMC4869160_002_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.23809523809523814,1.0,0.7619047619047619,,,62.0,2,7,7,5,4,1,2,3,11,76,images/02103_PMC4869160_002_00.png,train_data/table/pubtabnet/val/PMC4869160_002_00.png
4920,PMC3850641_008_00.png,row_col_span;long_range_dependency;vertical_dependency,,vertical branch / rowspan evidence;long-range relation evidence,0.14814814814814814,1.0,0.8518518518518519,,,61.95,1,13,5,4,4,0,7,1,22,89,images/04920_PMC3850641_008_00.png,train_data/table/pubtabnet/val/PMC3850641_008_00.png
1023,PMC5521224_014_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,1.0,0.36734693877551017,-0.6326530612244898,,,61.4,2,6,6,5,4,1,2,4,12,60,images/01023_PMC5521224_014_00.png,train_data/table/pubtabnet/val/PMC5521224_014_00.png
4634,PMC3432514_005_01.png,row_col_span;long_range_dependency;horizontal_dependency,,horizontal branch / colspan evidence;long-range relation evidence,0.10344827586206895,1.0,0.896551724137931,,,61.10000000000001,1,12,6,4,0,4,1,6,24,92,images/04634_PMC3432514_005_01.png,train_data/table/pubtabnet/val/PMC3432514_005_01.png
673,PMC3599216_002_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence;axis ablation evidence,0.0449438202247191,0.3563218390804598,0.3113780188557407,0.0449438202247191,0.0449438202247191,60.5,2,17,4,3,2,1,6,2,10,108,images/00673_PMC3599216_002_01.png,train_data/table/pubtabnet/val/PMC3599216_002_01.png
4764,PMC1175876_003_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.38983050847457623,1.0,0.6101694915254238,,,60.3,1,29,5,2,0,2,1,5,10,205,images/04764_PMC1175876_003_00.png,train_data/table/pubtabnet/val/PMC1175876_003_00.png
660,PMC4185090_008_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.9402985074626866,0.0,-0.9402985074626866,0.0,0.0,60.1,1,15,3,5,0,5,1,3,15,84,images/00660_PMC4185090_008_00.png,train_data/table/pubtabnet/val/PMC4185090_008_00.png
2629,PMC2430242_003_00.png,row_col_span;long_range_dependency;horizontal_dependency,,horizontal branch / colspan evidence;long-range relation evidence,0.0,1.0,1.0,,,59.900000000000006,1,11,4,5,0,5,1,4,20,70,images/02629_PMC2430242_003_00.png,train_data/table/pubtabnet/val/PMC2430242_003_00.png
2321,PMC5929431_008_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.6195652173913043,1.0,0.3804347826086957,,,58.7,2,15,5,3,1,2,2,5,11,110,images/02321_PMC5929431_008_00.png,train_data/table/pubtabnet/val/PMC5929431_008_00.png
3107,PMC2486353_002_00.png,row_col_span;long_range_dependency;vertical_dependency,,vertical branch / rowspan evidence;long-range relation evidence,0.16666666666666663,1.0,0.8333333333333334,,,58.4,1,14,4,5,5,0,2,1,10,98,images/03107_PMC2486353_002_00.png,train_data/table/pubtabnet/val/PMC2486353_002_00.png
2466,PMC3975958_004_01.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.6396396396396397,0.0,-0.6396396396396397,,,58.199999999999996,1,27,3,3,0,3,1,3,9,142,images/02466_PMC3975958_004_01.png,train_data/table/pubtabnet/val/PMC3975958_004_01.png
848,PMC4176999_001_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table;wide_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,0.9658385093167702,0.0,-0.9658385093167702,0.0,0.0,57.9,2,29,10,1,0,1,1,3,3,353,images/00848_PMC4176999_001_00.png,train_data/table/pubtabnet/val/PMC4176999_001_00.png
1515,PMC3462120_006_00.png,multi_level_header;row_col_span;long_range_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;long-range relation evidence,1.0,0.0,-1.0,,,57.8,2,15,5,3,0,3,1,5,15,106,images/01515_PMC3462120_006_00.png,train_data/table/pubtabnet/val/PMC3462120_006_00.png
4123,PMC4690975_004_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;wide_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.6022727272727273,1.0,0.3977272727272727,,,57.4,2,9,8,4,1,3,2,2,8,102,images/04123_PMC4690975_004_00.png,train_data/table/pubtabnet/val/PMC4690975_004_00.png
4346,PMC3902025_004_01.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header;tall_table,,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence,0.408695652173913,1.0,0.591304347826087,,,56.900000000000006,3,16,6,2,1,1,2,4,6,134,images/04346_PMC3902025_004_01.png,train_data/table/pubtabnet/val/PMC3902025_004_01.png
1480,PMC5316552_002_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,,horizontal branch / colspan evidence;long-range relation evidence,0.0,0.6666666666666667,0.6666666666666667,,,56.9,1,19,4,4,0,4,1,2,8,126,images/01480_PMC5316552_002_00.png,train_data/table/pubtabnet/val/PMC5316552_002_00.png
717,PMC3230440_001_00.png,row_col_span;long_range_dependency;horizontal_dependency;tall_table,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,horizontal branch / colspan evidence;long-range relation evidence;axis ablation evidence,0.8026315789473684,0.368421052631579,-0.4342105263157894,0.26315789473684215,0.26315789473684215,56.4,1,49,2,2,0,2,1,2,4,204,images/00717_PMC3230440_001_00.png,train_data/table/pubtabnet/val/PMC3230440_001_00.png
4844,PMC3411499_002_00.png,row_col_span;long_range_dependency;vertical_dependency;tall_table,,vertical branch / rowspan evidence;long-range relation evidence,0.32835820895522383,0.9710144927536232,0.6426562837983993,,,55.9,1,16,3,4,4,0,4,1,12,88,images/04844_PMC3411499_002_00.png,train_data/table/pubtabnet/val/PMC3411499_002_00.png
776,PMC5880597_006_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;horizontal_dependency;hierarchical_span_header,dual_branch_complementary;full_mamba_strong_gain_vs_single_axis,multi-level header with span;horizontal branch / colspan evidence;vertical branch / rowspan evidence;long-range relation evidence;axis ablation evidence,0.136986301369863,1.0,0.863013698630137,0.136986301369863,0.136986301369863,55.75000000000001,2,11,5,4,3,1,2,2,8,89,images/00776_PMC5880597_006_00.png,train_data/table/pubtabnet/val/PMC5880597_006_00.png
2981,PMC6023284_005_00.png,multi_level_header;row_col_span;long_range_dependency;vertical_dependency;hierarchical_span_header;tall_table,,multi-level header with span;vertical branch / rowspan evidence;long-range relation evidence,1.0,0.17877094972067042,-0.8212290502793296,,,55.6,2,35,4,1,1,0,2,1,2,216,images/02981_PMC6023284_005_00.png,train_data/table/pubtabnet/val/PMC6023284_005_00.png
